BIOMASS,CCGT,COAL,Date,NPSHYD,NUCLEAR,OCGT,OIL,OTHER,PS,Period,WIND
0,16231,4723,20170110,823,7965,0,0,2064,186,15,6970
0,17975,5074,20170110,828,7965,0,0,2112,160,16,7111
0,19147,5395,20170110,834,7960,0,0,2114,492,17,6895
0,19392,5500,20170110,808,7966,0,0,2120,378,18,6620
0,19722,5711,20170110,863,7958,0,0,2089,492,19,6480
0,19909,5797,20170110,858,7959,0,0,2026,618,20,6305
0,20128,6040,20170110,860,7941,0,0,2022,404,21,6306
0,20305,6060,20170110,834,7811,0,0,2083,448,22,6276
0,20464,6435,20170110,906,7662,0,0,2090,502,23,6050
0,20509,6660,20170110,967,7557,0,0,2087,534,24,5905
0,20765,6793,20170110,961,7548,0,0,2089,552,25,5751
0,20796,6878,20170110,1031,7547,0,0,2088,516,26,5505
0,20626,6806,20170110,993,7556,0,0,2070,488,27,5531
0,20469,6850,20170110,989,7502,0,0,2083,500,28,5652
0,20568,7020,20170110,933,7467,0,0,2086,496,29,5833
0,20626,6947,20170110,858,7453,0,0,2089,458,30,6140
0,20179,7183,20170110,788,7458,0,0,2090,298,31,6442
0,20491,7577,20170110,761,7449,0,0,2119,396,32,6544
0,20961,7688,20170110,814,7457,0,0,2120,516,33,6422
0,21998,8041,20170110,1001,7457,0,0,2111,1308,34,6352
0,22040,8105,20170110,1230,7461,0,0,2121,1332,35,6296
0,22272,7778,20170110,1263,7453,0,0,2119,1208,36,6264
0,22228,7899,20170110,1276,7442,0,0,2118,750,37,6227
0,21687,8019,20170110,1264,7392,0,0,2122,528,38,6299
0,21005,7843,20170110,1255,7372,0,0,2121,606,39,6222
0,20162,7640,20170110,1138,7373,0,0,2121,530,40,6116
0,19331,7152,20170110,1081,7369,0,0,2122,658,41,6178
0,18191,6331,20170110,999,7373,0,0,2121,452,42,6388
0,17246,5277,20170110,884,7352,0,0,2121,418,43,6288
0,15332,4698,20170110,780,7262,0,0,2123,464,44,6239
0,13433,4344,20170110,748,7251,0,0,2123,340,45,5979
0,11141,4292,20170110,731,7244,0,0,2123,268,46,6010
0,8910,4411,20170110,720,7246,0,0,2123,24,47,5964
0,7754,4470,20170110,713,7251,0,0,2122,0,48,5665
0,7963,4656,20170111,715,7252,0,0,2119,0,1,5777
0,7899,4520,20170111,711,7255,0,0,2119,0,2,6205
0,7698,4373,20170111,674,7253,0,0,2121,0,3,6220
0,6991,4384,20170111,700,7253,0,0,2122,0,4,6430
0,6981,4388,20170111,693,7243,0,0,2122,0,5,6356
0,6914,4362,20170111,664,7249,0,0,2121,0,6,6555
0,6349,4177,20170111,665,7245,0,0,2121,0,7,6743
0,5909,3753,20170111,647,7245,0,0,2120,0,8,6946
0,5921,3815,20170111,651,7245,0,0,2121,0,9,6923
0,5875,3856,20170111,672,7244,0,0,2122,0,10,6910
0,6307,4114,20170111,671,7242,0,0,2122,0,11,6790
0,6931,4493,20170111,660,7245,0,0,2120,0,12,6698
0,8823,4633,20170111,707,7239,0,0,2123,0,13,6652
0,11172,4984,20170111,696,7235,0,0,2123,282,14,6648
0,14591,5827,20170111,767,7236,0,0,2124,598,15,6716
0,16043,6390,20170111,799,7237,0,0,2125,436,16,6864
0,15936,6594,20170111,808,7243,0,0,2125,310,17,6897
0,15549,6547,20170111,812,7242,0,0,2125,378,18,6989
0,15664,6500,20170111,856,7243,0,0,2118,362,19,7134
0,15322,6648,20170111,893,7139,0,0,2090,294,20,7366
0,14635,6650,20170111,939,6975,0,0,2089,300,21,7549
0,14503,6573,20170111,1037,6894,0,0,2089,320,22,7412
0,14504,6497,20170111,1021,6893,0,0,2090,360,23,7322
0,14653,6457,20170111,997,6892,0,0,2095,370,24,7162
0,14615,6437,20170111,1029,6813,0,0,2107,362,25,7362
0,14568,6166,20170111,1014,6803,0,0,2106,356,26,7616
0,14705,5991,20170111,845,6905,0,0,2107,354,27,7791
0,15069,5648,20170111,744,7071,0,0,2090,526,28,7425
0,15117,5876,20170111,739,7152,0,0,2097,372,29,7504
0,15368,5796,20170111,733,7155,0,0,2110,444,30,7430
0,15919,5922,20170111,729,7158,0,0,2070,402,31,7583
0,16685,6565,20170111,729,7158,0,0,2097,344,32,7768
0,16675,6828,20170111,744,7157,0,0,2109,328,33,7806
0,18506,7168,20170111,804,7153,0,0,2105,868,34,7963
0,19073,7130,20170111,1054,7155,0,0,2105,1130,35,8081
0,19203,6673,20170111,1225,7163,0,0,2105,1252,36,8098
0,19196,6956,20170111,1265,7164,0,0,2100,1158,37,8004
0,18811,6868,20170111,1272,7175,0,0,2090,824,38,8002
0,18863,7235,20170111,1198,7175,0,0,2095,532,39,7860
0,17817,7029,20170111,1071,7174,0,0,2094,522,40,7941
0,16998,6954,20170111,994,7175,0,0,2095,568,41,7921
0,15378,6620,20170111,876,7177,0,0,2090,490,42,8027
0,14074,6046,20170111,677,7174,0,0,2091,490,43,8030
0,12717,5026,20170111,675,7173,0,0,2094,488,44,7904
0,10660,4956,20170111,658,7178,0,0,2087,378,45,7608
0,9095,4797,20170111,647,7172,0,0,2025,328,46,7385
0,7948,4549,20170111,550,7173,0,0,2033,0,47,7089
0,7566,4682,20170111,508,7172,0,0,2091,0,48,6992
0,7463,4727,20170112,508,7170,0,0,2093,0,1,6886
0,7861,4784,20170112,508,7173,0,0,2087,0,2,6899
0,8006,4803,20170112,509,7179,0,0,2086,0,3,6831
0,7694,4744,20170112,505,7184,0,0,2089,0,4,6789
0,7317,4410,20170112,503,7184,0,0,2091,0,5,6781
0,7177,4298,20170112,502,7184,0,0,2104,0,6,6827
0,6819,4316,20170112,498,7181,0,0,2089,0,7,6886
0,6549,4242,20170112,495,7181,0,0,2091,0,8,6975
0,6713,4351,20170112,489,7178,0,0,2086,0,9,6775
0,6787,4393,20170112,492,7180,0,0,2090,0,10,6700
0,7281,4563,20170112,575,7177,0,0,2082,0,11,6415
0,8424,4951,20170112,588,7181,0,0,2090,0,12,6220
0,10268,5245,20170112,646,7181,0,0,2083,0,13,6217
0,13080,5446,20170112,794,7179,0,0,2086,294,14,6482
0,16679,5567,20170112,1045,7049,0,0,2090,588,15,6410
0,19146,5765,20170112,1037,6964,0,0,2090,884,16,6025
0,19760,6394,20170112,1003,6963,0,0,2090,1064,17,6031
0,19833,6798,20170112,908,6961,0,0,2091,710,18,5862
0,20054,7206,20170112,993,6967,0,0,2084,1112,19,5576
0,20243,7438,20170112,1091,6970,0,0,2090,874,20,5315
0,20355,7707,20170112,1080,6979,0,0,2084,594,21,5266
0,20505,7828,20170112,1039,7117,0,0,2089,554,22,5314
0,20773,7983,20170112,955,7168,0,0,2090,760,23,5165
0,21195,8097,20170112,948,7176,0,0,2091,812,24,4926
0,21622,8450,20170112,920,7177,0,0,2091,958,25,4503
0,21804,8489,20170112,985,7182,0,0,2089,642,26,4300
0,21933,8358,20170112,951,7178,0,0,2089,726,27,4200
0,21976,8306,20170112,951,7178,0,0,2087,862,28,4053
0,21889,8278,20170112,987,7180,0,0,2087,1038,29,3669
0,22297,8210,20170112,986,7183,0,0,2087,626,30,3653
0,22196,7961,20170112,1003,7097,0,0,2089,688,31,3613
0,22852,8201,20170112,1057,7032,0,0,2084,936,32,3440
0,23024,8707,20170112,1070,7036,6,0,2089,1194,33,3557
0,23431,8979,20170112,1279,7034,126,0,2089,1064,34,3725
0,23170,9165,20170112,1312,7036,200,0,2090,1046,35,3800
0,22805,9009,20170112,1308,7039,200,0,2087,1190,36,3878
0,22564,8684,20170112,1307,7035,195,0,2090,906,37,4415
0,21958,8280,20170112,1304,7035,6,0,2090,944,38,5377
0,22122,8283,20170112,1248,6953,0,0,2090,982,39,6002
0,20834,8422,20170112,1241,6846,0,0,2091,722,40,6151
0,19851,8213,20170112,1066,6824,0,0,2091,436,41,6385
0,18769,7626,20170112,1035,6817,0,0,2091,450,42,6461
0,16975,7178,20170112,880,6817,0,0,2092,584,43,6349
0,15115,6823,20170112,731,6818,0,0,2091,346,44,6242
0,12852,6606,20170112,807,6816,0,0,2086,404,45,6229
0,11155,6113,20170112,810,6907,0,0,2078,306,46,6404
0,8904,5823,20170112,786,7016,0,0,2068,34,47,6655
0,8135,5752,20170112,710,7025,0,0,2082,0,48,7117
0,7483,5672,20170113,600,7022,0,0,2047,0,1,7360
0,7906,5707,20170113,562,7026,0,0,2077,0,2,7358
0,7826,5587,20170113,507,7031,0,0,2084,0,3,7233
0,7215,5274,20170113,528,6938,0,0,2088,0,4,7461
0,6026,4937,20170113,608,6810,0,0,2087,0,5,7671
0,5863,4927,20170113,613,6806,0,0,2086,0,6,7818
0,5733,4801,20170113,583,6809,0,0,2088,0,7,7864
0,5582,4483,20170113,579,6812,0,0,2071,0,8,7783
0,5970,4493,20170113,565,6810,0,0,2085,0,9,7877
0,6004,4651,20170113,563,6808,0,0,2087,0,10,7762
0,6892,5059,20170113,596,6805,0,0,2089,0,11,7491
0,7849,5524,20170113,593,6805,0,0,2091,0,12,7288
0,9252,6456,20170113,595,6803,0,0,2091,0,13,7136
0,11221,7213,20170113,674,6802,0,0,2088,272,14,6968
0,14579,8054,20170113,986,6671,0,0,2090,620,15,7076
0,16568,8522,20170113,995,6599,0,0,2092,728,16,7107
0,16700,8784,20170113,1072,6597,0,0,2090,624,17,7205
0,16581,8906,20170113,1074,6598,0,0,2089,510,18,7165
0,17081,9272,20170113,1060,6596,0,0,2091,620,19,7337
0,17240,9490,20170113,1064,6597,0,0,2091,576,20,7331
0,17453,9498,20170113,883,6594,0,0,2090,496,21,7163
0,17207,9469,20170113,861,6547,0,0,2086,488,22,7272
0,17204,9412,20170113,877,6517,0,0,2091,352,23,7101
0,17058,9101,20170113,887,6516,0,0,2091,368,24,7079
0,16967,8570,20170113,898,6512,0,0,2091,350,25,7160
0,16867,8216,20170113,892,6514,0,0,2090,318,26,7223
0,17211,7898,20170113,797,6520,0,0,2090,410,27,7134
0,17416,7877,20170113,779,6520,0,0,2087,412,28,6991
0,17512,8123,20170113,778,6517,0,0,2081,496,29,6728
0,17648,8216,20170113,796,6521,0,0,2090,388,30,6710
0,17767,8105,20170113,850,6520,0,0,2092,466,31,6769
0,18781,8358,20170113,924,6523,0,0,2090,340,32,6452
0,20217,8403,20170113,1025,6521,0,0,2087,328,33,6242
0,21648,8521,20170113,1122,6521,1,0,2084,1268,34,5978
0,22041,8509,20170113,1313,6519,99,0,2091,1498,35,5906
0,22176,8626,20170113,1311,6537,99,0,2083,1344,36,5726
0,22364,8748,20170113,1312,6393,99,0,2083,1342,37,5569
0,22118,8593,20170113,1296,6394,6,0,2092,1330,38,5543
0,21562,8109,20170113,1261,6388,0,0,2091,1246,39,5510
0,20999,8324,20170113,1002,6390,0,0,2090,630,40,5437
0,19938,8207,20170113,952,6393,0,0,2090,350,41,5398
0,18861,7348,20170113,895,6417,0,0,2092,386,42,5559
0,17520,6674,20170113,739,6536,0,0,2091,422,43,5730
0,15891,6030,20170113,735,6596,0,0,2092,336,44,5888
0,14960,5387,20170113,693,6598,0,0,2051,372,45,5821
0,13671,4955,20170113,679,6605,0,0,2091,248,46,5980
0,11817,4911,20170113,618,6601,0,0,2056,0,47,6253
0,11082,4957,20170113,617,6603,0,0,2087,0,48,6495
0,11140,4569,20170114,611,6601,0,0,2080,0,1,6535
0,10965,4575,20170114,605,6598,0,0,2092,0,2,6721
0,10942,4538,20170114,524,6510,0,0,2086,0,3,6641
0,10831,4347,20170114,519,6284,0,0,2044,0,4,6514
0,10885,4319,20170114,515,6126,0,0,2090,0,5,6270
0,10978,4341,20170114,514,6130,0,0,2091,0,6,6134
0,10423,4319,20170114,510,6123,0,0,2092,0,7,6132
0,10019,4060,20170114,505,6153,0,0,2092,0,8,5952
0,9914,4027,20170114,512,6266,0,0,2089,0,9,5785
0,9903,4047,20170114,563,6407,0,0,2089,0,10,5323
0,10119,4174,20170114,579,6455,0,0,2089,0,11,5038
0,10317,4305,20170114,581,6457,0,0,2091,0,12,5057
0,10385,4486,20170114,579,6450,0,0,2091,0,13,5150
0,10498,4760,20170114,582,6446,0,0,2092,0,14,5255
0,11865,4864,20170114,619,6453,0,0,2092,94,15,5306
0,13087,4917,20170114,642,6456,0,0,2090,188,16,5360
0,15081,5206,20170114,701,6457,0,0,2064,352,17,5297
0,16073,5917,20170114,849,6459,0,0,2088,342,18,5446
0,16493,6718,20170114,1004,6447,0,0,2090,364,19,5421
0,16717,7320,20170114,1001,6363,0,0,2092,392,20,5249
0,17001,7845,20170114,868,6319,0,0,2067,506,21,4989
0,17004,8095,20170114,870,6319,0,0,2042,380,22,4833
0,16875,8072,20170114,816,6317,0,0,2078,394,23,4646
0,16666,8081,20170114,817,6329,0,0,2079,352,24,4557
0,16805,8076,20170114,818,6211,0,0,2076,428,25,4433
0,16846,8179,20170114,820,6117,0,0,2069,528,26,3938
0,17013,8106,20170114,836,6107,0,0,2072,920,27,3359
0,17191,8068,20170114,849,6110,0,0,2076,708,28,3173
0,17378,7977,20170114,836,6107,0,0,2057,404,29,3119
0,17527,7945,20170114,802,6108,0,0,2065,420,30,3225
0,18544,7709,20170114,806,6105,0,0,2078,570,31,3277
0,19668,7824,20170114,813,6170,0,0,2080,352,32,3146
0,19888,8363,20170114,971,6294,0,0,2080,308,33,3097
0,20901,8656,20170114,1270,6406,0,0,2079,1148,34,3021
0,21440,8780,20170114,1275,6457,0,0,2082,1292,35,3100
0,22005,8881,20170114,1274,6459,0,0,2088,1244,36,2958
0,21820,8808,20170114,1274,6477,0,0,2092,918,37,3043
0,21564,8584,20170114,1229,6551,0,0,2092,480,38,3020
0,21432,8424,20170114,1117,6559,0,0,2092,398,39,2906
0,20596,7549,20170114,1008,6560,0,0,2090,344,40,2990
0,20112,7523,20170114,972,6559,0,0,2092,414,41,3022
0,19146,7124,20170114,919,6479,0,0,2091,338,42,2978
0,18032,6780,20170114,796,6374,0,0,2092,412,43,3140
0,17038,6179,20170114,754,6340,0,0,2092,472,44,3118
0,16114,5648,20170114,713,6343,0,0,2091,336,45,3128
0,15275,5229,20170114,711,6339,0,0,2090,268,46,3110
0,13928,5078,20170114,668,6405,0,0,2089,32,47,2966
0,13117,4800,20170114,668,6471,0,0,2093,0,48,2990
0,12767,4595,20170115,669,6470,0,0,2092,84,1,2851
0,13225,4623,20170115,666,6475,0,0,2089,0,2,2833
0,13031,4647,20170115,633,6536,0,0,2088,0,3,2937
0,12729,4632,20170115,629,6454,0,0,2089,0,4,2890
0,12146,4722,20170115,625,6363,0,0,2090,0,5,2947
0,11779,4582,20170115,622,6364,0,0,2090,0,6,2996
0,11332,4348,20170115,599,6365,0,0,2090,0,7,3236
0,10499,4306,20170115,599,6332,0,0,2089,0,8,3522
0,10372,4235,20170115,601,6288,0,0,2091,0,9,3747
0,10075,4108,20170115,602,6327,0,0,2091,0,10,3924
0,9879,4029,20170115,619,6336,0,0,2090,0,11,4085
0,9831,4019,20170115,617,6365,0,0,2090,0,12,4156
0,10320,3985,20170115,633,6466,0,0,2090,0,13,4220
0,10697,3911,20170115,668,6480,0,0,2090,0,14,4272
0,11145,4029,20170115,730,6469,0,0,2090,0,15,4322
0,10736,4279,20170115,734,6471,0,0,2090,0,16,4283
0,11181,4507,20170115,736,6471,0,0,2082,0,17,4342
0,12524,4828,20170115,788,6470,0,0,2090,0,18,4226
0,14128,5419,20170115,840,6516,0,0,2091,384,19,4028
0,15149,6159,20170115,857,6557,0,0,2083,488,20,3766
0,15733,7309,20170115,832,6557,0,0,2078,428,21,3518
0,15939,8167,20170115,815,6554,0,0,2062,414,22,3361
0,16407,8791,20170115,708,6547,0,0,2075,556,23,3631
0,16664,9302,20170115,719,6446,0,0,2088,580,24,3477
0,16737,9477,20170115,737,6352,0,0,2088,534,25,3242
0,16925,9670,20170115,740,6239,0,0,2090,384,26,3151
0,16972,9487,20170115,736,6118,0,0,2086,418,27,2938
0,17336,9229,20170115,775,6163,0,0,2087,340,28,2857
0,17617,8886,20170115,785,6241,0,0,2086,384,29,2770
0,17801,8768,20170115,787,6251,0,0,2084,336,30,2682
0,18316,9209,20170115,854,6254,0,0,2086,336,31,2601
0,19194,9199,20170115,847,6371,0,0,2089,342,32,2515
0,19525,9379,20170115,889,6539,0,0,2089,340,33,2520
0,20204,9765,20170115,1071,6557,0,0,2089,1186,34,2486
0,20817,9773,20170115,1166,6563,0,0,2089,1350,35,2410
0,20773,9688,20170115,1164,6564,0,0,2088,1366,36,2361
0,20914,9307,20170115,1139,6559,0,0,2089,1586,37,2301
0,20837,9491,20170115,1133,6565,0,0,2088,942,38,2216
0,20916,9594,20170115,1079,6561,0,0,2089,1160,39,1999
0,20536,9385,20170115,1051,6604,0,0,2089,664,40,1948
0,19650,9570,20170115,1052,6623,0,0,2086,514,41,1653
0,18658,9293,20170115,1049,6530,0,0,2088,378,42,1716
0,18050,7978,20170115,895,6450,0,0,2089,374,43,1824
0,17624,6396,20170115,897,6445,0,0,2088,344,44,1747
0,16637,5549,20170115,823,6443,0,0,2075,360,45,1709
0,15474,5076,20170115,786,6440,0,0,2055,300,46,1697
0,13948,5028,20170115,768,6440,0,0,2051,0,47,1729
0,13126,4665,20170115,765,6442,0,0,2050,0,48,1840
0,12915,4658,20170116,726,6526,0,0,2052,0,1,1924
0,13651,4661,20170116,724,6572,0,0,2054,0,2,1949
0,13068,4649,20170116,665,6576,0,0,2062,0,3,1997
0,12618,4681,20170116,663,6579,0,0,2075,0,4,2031
0,11948,4655,20170116,650,6575,0,0,2090,0,5,2150
0,11697,4678,20170116,651,6577,0,0,2089,0,6,2280
0,11398,4687,20170116,662,6650,0,0,2088,0,7,2328
0,10985,4552,20170116,651,6696,0,0,2088,0,8,2335
0,11744,4801,20170116,624,6726,0,0,2088,0,9,2177
0,11753,4891,20170116,627,6744,0,0,2088,0,10,2217
0,12442,5092,20170116,652,6735,0,0,2088,0,11,2250
0,13132,5387,20170116,652,6740,0,0,2089,0,12,2215
0,15174,6203,20170116,649,6741,0,0,2089,36,13,2223
0,17989,6873,20170116,650,6738,0,0,2081,170,14,2222
0,21582,7789,20170116,715,6742,0,0,2086,616,15,2312
0,23697,8476,20170116,757,6744,0,0,2082,482,16,2309
0,24860,8414,20170116,791,6737,0,0,2087,396,17,2279
0,24981,8543,20170116,787,6735,0,0,2087,492,18,2146
0,25222,9058,20170116,787,6739,0,0,2088,380,19,2068
0,25316,9444,20170116,787,6736,0,0,2083,468,20,1931
0,25045,9540,20170116,762,6702,0,0,2065,848,21,1716
0,25574,9400,20170116,856,6707,0,0,2089,618,22,1682
0,25749,9547,20170116,900,6709,0,0,2089,370,23,1644
0,25541,9591,20170116,900,6715,0,0,2090,724,24,1516
0,25688,9692,20170116,861,6752,0,0,2091,880,25,1454
0,25778,9880,20170116,884,6763,0,0,2091,556,26,1368
0,26368,9918,20170116,806,6769,0,0,2088,346,27,1272
0,26364,9891,20170116,803,6773,0,0,2088,392,28,1114
0,26566,9938,20170116,805,6773,0,0,2041,348,29,1018
0,26458,9949,20170116,818,6771,0,0,2043,332,30,1048
0,26409,9888,20170116,952,6766,0,0,2046,458,31,1011
0,26352,9772,20170116,1100,6765,0,0,2045,1106,32,902
0,25734,9077,20170116,1214,6767,0,0,2042,930,33,812
0,26280,9476,20170116,1308,6770,170,0,2045,1252,34,766
0,26182,9585,20170116,1340,6774,197,0,2046,1312,35,725
0,26096,9580,20170116,1335,6781,197,0,2046,1158,36,709
0,26372,9549,20170116,1289,6779,197,0,1885,1398,37,691
0,26529,9643,20170116,1339,6785,62,0,1446,1526,38,667
0,26459,9493,20170116,1292,6781,0,0,1446,1076,39,729
0,25542,9505,20170116,1146,6785,0,0,1446,922,40,730
0,25341,9616,20170116,934,6791,0,0,1432,1098,41,697
0,24343,9347,20170116,915,6792,0,0,1438,608,42,701
0,23092,8509,20170116,758,6807,0,0,1445,390,43,740
0,21925,6993,20170116,753,6813,0,0,1446,420,44,737
0,21103,5473,20170116,734,6816,0,0,1447,412,45,753
0,19287,5050,20170116,730,6812,0,0,1446,290,46,835
0,17751,5145,20170116,684,6828,0,0,1446,0,47,942
0,17668,5101,20170116,675,6832,0,0,1448,0,48,904
0,17564,5129,20170117,673,6831,0,0,1448,0,1,846
0,17814,5171,20170117,670,6826,0,0,1447,0,2,881
0,17606,4958,20170117,617,6829,0,0,1435,0,3,926
0,16968,4898,20170117,609,6828,0,0,1434,0,4,932
0,16641,4887,20170117,609,6832,0,0,1447,0,5,906
0,16648,4850,20170117,611,6848,0,0,1448,0,6,873
0,16529,4900,20170117,610,6856,0,0,1449,0,7,878
0,15884,5051,20170117,610,6859,0,0,1445,0,8,915
0,15586,5015,20170117,611,6866,0,0,1449,0,9,932
0,15602,5013,20170117,613,6873,0,0,1446,0,10,923
0,16128,5044,20170117,644,6871,0,0,1446,0,11,983
0,16880,5378,20170117,656,6878,0,0,1448,0,12,952
0,19327,6164,20170117,718,6875,0,0,1448,0,13,934
0,21201,7220,20170117,723,6876,0,0,1447,270,14,873
0,24310,8470,20170117,894,6875,0,0,1448,472,15,891
0,25332,9301,20170117,1046,6877,0,0,1448,694,16,833
0,25750,9586,20170117,1111,6872,0,0,1448,822,17,838
0,25981,9738,20170117,1112,6872,0,0,1447,384,18,846
0,25945,9742,20170117,1098,6872,0,0,1448,674,19,946
0,25859,9680,20170117,1109,6868,0,0,1448,682,20,939
0,25977,9744,20170117,1098,6871,0,0,1448,430,21,950
0,25875,9771,20170117,1068,6877,0,0,1448,434,22,1053
0,25751,9658,20170117,1000,6874,0,0,1448,414,23,1095
0,25686,9751,20170117,990,6875,0,0,1447,338,24,1077
0,25722,9779,20170117,924,6873,0,0,1448,338,25,1061
0,25676,9705,20170117,860,6876,0,0,1446,346,26,1009
0,25720,9595,20170117,899,6876,0,0,1446,348,27,1039
0,25706,9479,20170117,904,6876,0,0,1443,346,28,1067
0,25860,9638,20170117,901,6878,31,0,1445,338,29,1089
0,25831,9497,20170117,901,6875,2,0,1447,364,30,1108
0,25858,9693,20170117,898,6873,0,0,1448,362,31,1149
0,26196,9922,20170117,1030,6872,0,0,1447,422,32,1170
0,25383,8907,20170117,1077,6877,0,0,1448,456,33,1188
0,25671,9010,20170117,1330,6871,99,0,1447,1358,34,1186
0,26222,9452,20170117,1329,6873,99,0,1448,1364,35,1263
0,26235,9411,20170117,1261,6871,186,0,1449,1366,36,1276
0,26327,9221,20170117,1266,6875,197,0,1449,1068,37,1293
0,26165,9457,20170117,1237,6879,60,0,1448,958,38,1350
0,26047,9740,20170117,1234,6879,0,0,1448,1224,39,1438
0,25924,9388,20170117,1140,6881,0,0,1448,760,40,1569
0,25850,9395,20170117,971,6879,0,0,1448,570,41,1612
0,25227,8265,20170117,828,6878,0,0,1445,366,42,1675
0,24503,6869,20170117,733,6880,0,0,1445,344,43,1707
0,23287,5559,20170117,736,6885,0,0,1449,354,44,1733
0,21114,5061,20170117,733,6890,0,0,1454,348,45,1745
0,18867,5042,20170117,727,6888,0,0,1448,262,46,1691
0,16619,5048,20170117,669,6905,0,0,1449,0,47,1680
0,15944,5050,20170117,672,6916,0,0,1449,0,48,1612
0,16492,5040,20170118,647,6929,0,0,1447,0,1,1596
0,16731,5036,20170118,607,6944,0,0,1447,0,2,1766
0,16343,5032,20170118,599,6939,0,0,1446,0,3,1775
0,15677,5026,20170118,597,6938,0,0,1446,0,4,1803
0,15401,5034,20170118,561,6938,0,0,1447,0,5,1798
0,15292,5035,20170118,559,6936,0,0,1448,0,6,1790
0,14983,5030,20170118,562,6937,0,0,1448,0,7,1977
0,14477,5033,20170118,563,6939,0,0,1447,0,8,2083
0,14113,5034,20170118,566,6939,0,0,1448,0,9,2088
0,14089,5089,20170118,595,6946,0,0,1448,0,10,2070
0,14411,5139,20170118,621,6978,0,0,1457,0,11,2059
0,15172,5387,20170118,653,7000,0,0,1490,0,12,2065
0,18348,5926,20170118,690,7024,0,0,1483,0,13,1970
0,20582,6671,20170118,705,7036,0,0,1504,202,14,1938
0,24103,7267,20170118,881,7032,0,0,1535,516,15,1907
0,25332,8195,20170118,921,7038,0,0,1655,490,16,1885
0,25553,8810,20170118,919,7038,0,0,1794,414,17,1981
0,25092,9035,20170118,934,7084,0,0,1816,360,18,2040
0,25199,9080,20170118,1032,7124,0,0,1816,402,19,1924
0,25007,9248,20170118,1030,7127,0,0,1816,340,20,1919
0,25102,8983,20170118,986,7126,0,0,1818,336,21,1988
0,25374,8421,20170118,986,7128,0,0,1816,360,22,1973
0,25428,8251,20170118,986,7121,0,0,1818,400,23,2007
0,25378,8108,20170118,986,7120,0,0,1817,384,24,1824
0,25192,8330,20170118,984,7127,0,0,1826,344,25,1756
0,25112,8103,20170118,987,7126,0,0,1876,340,26,1799
0,25120,7925,20170118,969,7124,0,0,1937,360,27,1797
0,24885,8006,20170118,970,7130,0,0,2022,346,28,1755
0,25066,8188,20170118,943,7126,0,0,2003,396,29,1691
0,25166,8343,20170118,949,7122,0,0,1919,420,30,1594
0,25169,8674,20170118,952,7121,0,0,2005,404,31,1576
0,25668,9111,20170118,954,7127,0,0,2079,552,32,1576
0,24915,9111,20170118,993,7127,0,0,2090,456,33,1533
0,25796,9573,20170118,1005,7129,74,0,2091,686,34,1498
0,25669,9549,20170118,1207,7127,345,0,2091,892,35,1430
0,25770,9557,20170118,1190,7140,339,0,2090,684,36,1412
0,25778,9621,20170118,1072,7156,206,0,2090,1008,37,1337
0,25584,9741,20170118,1065,7203,197,0,2087,792,38,1320
0,25551,9731,20170118,1107,7213,39,0,2084,1330,39,1339
0,25474,9585,20170118,1054,7217,0,0,2024,632,40,1319
0,25292,9355,20170118,956,7215,0,0,2063,480,41,1275
0,24403,8269,20170118,953,7219,0,0,2089,372,42,1250
0,23456,7332,20170118,783,7216,0,0,2088,446,43,1180
