Date,Period,dump_date,runtype,value
20170115,2,20170115001500,DANF,29600
20170115,3,20170115004500,DANF,29055
20170115,4,20170115011500,DANF,28181
20170115,5,20170115014500,DANF,27565
20170115,6,20170115021500,DANF,27246
20170115,7,20170115024500,DANF,26736
20170115,8,20170115031500,DANF,26117
20170115,9,20170115034500,DANF,25683
20170115,10,20170115041500,DANF,25400
20170115,11,20170115044500,DANF,25428
20170115,12,20170115051500,DANF,25604
20170115,13,20170115054500,DANF,26571
20170115,14,20170115061500,DANF,26981
20170115,15,20170115064500,DANF,27856
20170115,16,20170115071500,DANF,28495
20170115,17,20170115074500,DANF,29669
20170115,18,20170115081600,DANF,31500
20170115,19,20170115081600,DANF,33585
20170115,20,20170115091500,DANF,35284
20170115,21,20170115094500,DANF,36800
20170115,22,20170115101500,DANF,37457
20170115,23,20170115104500,DANF,38055
20170115,24,20170115111500,DANF,38193
20170115,25,20170115114500,DANF,38978
20170115,26,20170115121600,DANF,39400
20170115,27,20170115124500,DANF,39234
20170115,28,20170115131600,DANF,38921
20170115,29,20170115134500,DANF,38900
20170115,30,20170115141600,DANF,38954
20170115,31,20170115144600,DANF,39365
20170115,32,20170115151600,DANF,40253
20170115,33,20170115154600,DANF,42044
20170115,34,20170115161600,DANF,44387
20170115,35,20170115164500,DANF,45100
20170115,36,20170115171600,DANF,44794
20170115,37,20170115174500,DANF,44023
20170115,38,20170115181600,DANF,43265
20170115,39,20170115184500,DANF,42075
20170115,40,20170115191600,DANF,40820
20170115,41,20170115194500,DANF,39654
20170115,42,20170115201500,DANF,38200
20170115,43,20170115204600,DANF,36373
20170115,44,20170115211500,DANF,34254
20170115,45,20170115214600,DANF,32398
20170115,46,20170115221600,DANF,30946
20170115,47,20170115224500,DANF,28941
20170115,48,20170115231500,DANF,27700
20170116,1,20170115234500,DANF,27900
20170116,2,20170116001500,DANF,28000
20170116,3,20170116004500,DANF,27905
20170116,4,20170116011600,DANF,27283
20170116,5,20170116014500,DANF,26736
20170116,6,20170116021500,DANF,26490
