MDP,MDV,MNZT,MZT,NDB,NDO,NDZ,RDR1,RDR2,RDR3,RDelbow2,RDelbow3,RUR1,RUR2,RUR3,RUelbow2,RUelbow3,SEL,SIL,bmUnitID,company,dump_date,unit,unit_dynamic_type,unit_type
,,,15.000,,,,,,,,,,,,,,,,T_LBAR-1G,RWE Generation UK plc,2012-10-26 13:14:00,LBAR-1G,MZT,T
,,,2.000,,,,,,,,,,,,,,,,T_LCLTW-1,Eneco Energy Trade,2015-06-16 13:54:00,LCLTW-1,MZT,T
,,,120.000,,,,,,,,,,,,,,,,T_LNCSW-1,Lincs Wind Farm Ltd,2018-04-17 05:31:00,LNCSO-1,MZT,T
,,,120.000,,,,,,,,,,,,,,,,T_LNCSW-2,Lincs Wind Farm Ltd,2018-04-17 05:34:00,LNCSO-2,MZT,T
,,,360.000,,,,,,,,,,,,,,,,T_MEDP-1,Medway Power Ltd,2018-08-29 06:47:00,MEDP-1,MZT,T
,,,15.000,,,,,,,,,,,,,,,,T_MILWW-1,Millennium Wind Energy Ltd,2011-05-24 14:08:00,MILWW-1,MZT,T
,,,60.000,,,,,,,,,,,,,,,,T_MKHLW-1,SP Renewables (UK) Limited,2018-10-08 16:33:00,MKHLW-1,MZT,T
,,,240.000,,,,,,,,,,,,,,,,T_MRWD-1,Marchwood Power Limited,2018-08-09 11:06:00,MRWD-1,MZT,T
,,,999.000,,,,,,,,,,,,,,,,T_NANT-1,SSE Generation Ltd,2018-10-11 07:58:00,NANT-1,MZT,T
,,,1.000,,,,,,,,,,,,,,,,T_OMNDW-1,Ormonde Energy Ltd,2013-05-06 09:59:00,OMNDO-1,MZT,T
,,,420.000,,,,,,,,,,,,,,,,T_PEHE-1,SSE Generation Ltd,2018-10-07 14:27:00,PEHE-1,MZT,T
,,,360.000,,,,,,,,,,,,,,,,T_PEHE-2,SSE Generation Ltd,2009-11-12 00:34:00,PEHE-2,MZT,T
,,,360.000,,,,,,,,,,,,,,,,T_PEMB-11,RWE Generation UK plc,2018-08-15 14:45:00,PEMB-11,MZT,T
,,,360.000,,,,,,,,,,,,,,,,T_PEMB-21,RWE Generation UK plc,2018-09-29 18:32:00,PEMB-21,MZT,T
,,,360.000,,,,,,,,,,,,,,,,T_PEMB-31,RWE Generation UK plc,2018-06-05 11:58:00,PEMB-31,MZT,T
,,,360.000,,,,,,,,,,,,,,,,T_PEMB-41,RWE Generation UK plc,2018-06-06 13:15:00,PEMB-41,MZT,T
,,,360.000,,,,,,,,,,,,,,,,T_PEMB-51,RWE Generation UK plc,2018-08-16 08:58:00,PEMB-51,MZT,T
,,,360.000,,,,,,,,,,,,,,,,T_RATS-1,Uniper UK Limited,2018-07-23 03:27:00,RATS-1,MZT,T
,,,360.000,,,,,,,,,,,,,,,,T_RATS-2,Uniper UK Limited,2018-08-03 13:11:00,RATS-2,MZT,T
,,,360.000,,,,,,,,,,,,,,,,T_RATS-3,Uniper UK Limited,2018-08-30 11:21:00,RATS-3,MZT,T
,,,360.000,,,,,,,,,,,,,,,,T_RATS-4,Uniper UK Limited,2018-10-09 22:38:00,RATS-4,MZT,T
,,,10.000,,,,,,,,,,,,,,,,T_RATSGT-2,Uniper UK Limited,2018-06-26 11:29:00,RATSGT-2,MZT,T
,,,10.000,,,,,,,,,,,,,,,,T_RATSGT-4,Uniper UK Limited,2018-06-26 11:29:00,RATSGT-4,MZT,T
,,,200.000,,,,,,,,,,,,,,,,T_RCBKO-1,Race Bank Wind Farm Ltd,2018-04-17 05:50:00,RCBKO-1,MZT,T
,,,200.000,,,,,,,,,,,,,,,,T_RCBKO-2,Race Bank Wind Farm Ltd,2018-04-17 05:51:00,RCBKO-2,MZT,T
,,,60.000,,,,,,,,,,,,,,,,T_RMPNO-1,Rampion Offshore Windfarm Ltd,2017-11-26 15:08:00,RMPNO-1,MZT,T
,,,60.000,,,,,,,,,,,,,,,,T_RMPNO-2,Rampion Offshore Windfarm Ltd,2017-11-26 17:20:00,RMPNO-2,MZT,T
,,,360.000,,,,,,,,,,,,,,,,T_ROCK-1,Rocksavage Power Company Ltd,2018-10-10 16:58:00,ROCK-1,MZT,T
,,,60.000,,,,,,,,,,,,,,,,T_RREW-1,E.ON UK plc,2017-08-01 16:23:00,RREW-1,MZT,T
,,,60.000,,,,,,,,,,,,,,,,T_RRWW-1,E.ON UK plc,2017-08-01 16:24:00,RRWW-1,MZT,T
,,,10.000,,,,,,,,,,,,,,,,T_RUGGT-6,Rugeley Power Generation Ltd,2015-10-29 10:26:00,RUGGT-6,MZT,T
,,,10.000,,,,,,,,,,,,,,,,T_RUGGT-7,Rugeley Power Generation Ltd,2003-01-15 09:04:00,RUGGT-7,MZT,T
,,,240.000,,,,,,,,,,,,,,,,T_RUGPS-6,Rugeley Power Generation Ltd,2015-02-25 17:07:00,RUGPS-6,MZT,T
,,,240.000,,,,,,,,,,,,,,,,T_RUGPS-7,Rugeley Power Generation Ltd,2012-10-27 22:40:00,RUGPS-7,MZT,T
,,,360.000,,,,,,,,,,,,,,,,T_RYHPS-1,SP Generation Ltd,2018-08-13 17:04:00,RYHPS-1,MZT,T
,,,240.000,,,,,,,,,,,,,,,,T_SCCL-1,SCCL,2018-04-20 23:03:00,SCCL-1,MZT,T
,,,240.000,,,,,,,,,,,,,,,,T_SCCL-2,SCCL,2018-06-13 18:51:00,SCCL-2,MZT,T
,,,240.000,,,,,,,,,,,,,,,,T_SCCL-3,SCCL,2018-06-13 18:51:00,SCCL-3,MZT,T
,,,0.000,,,,,,,,,,,,,,,,T_SCCL-4,SCCL,2001-03-30 11:00:00,SCCLD-1,MZT,T
,,,240.000,,,,,,,,,,,,,,,,T_SEAB-1,Seabank Power Limited,2018-08-16 06:40:00,SEAB-1,MZT,T
,,,360.000,,,,,,,,,,,,,,,,T_SEAB-2,Seabank Power Limited,2018-09-22 03:26:00,SEAB-2,MZT,T
,,,240.000,,,,,,,,,,,,,,,,T_SHBA-1,EP UK INVESTMENTS LIMITED,2018-08-12 18:43:00,SHBA-1,MZT,T
,,,240.000,,,,,,,,,,,,,,,,T_SHBA-2,EP UK INVESTMENTS LIMITED,2018-06-13 14:27:00,SHBA-2,MZT,T
,,,999.000,,,,,,,,,,,,,,,,T_SIZB-1,EDF Energy Nuclear Generation,2010-12-15 12:42:00,SIZB-1,MZT,T
,,,999.000,,,,,,,,,,,,,,,,T_SIZB-2,EDF Energy Nuclear Generation,2010-12-15 12:42:00,SIZB-2,MZT,T
,,,999.000,,,,,,,,,,,,,,,,T_SLOY-2,SSE Generation Ltd,2018-10-10 09:28:00,SLOY-2,MZT,T
,,,30.000,,,,,,,,,,,,,,,,T_SLOY-3,SSE Generation Ltd,2018-10-11 07:58:00,SLOY-3,MZT,T
,,,240.000,,,,,,,,,,,,,,,,T_SPLN-1,Spalding Energy Company Ltd,2018-09-19 17:33:00,SPLN-1,MZT,T
,,,360.000,,,,,,,,,,,,,,,,T_STAY-1,RWE Generation UK plc,2018-10-01 17:22:00,STAY-1,MZT,T
,,,360.000,,,,,,,,,,,,,,,,T_STAY-2,RWE Generation UK plc,2018-06-28 09:58:00,STAY-2,MZT,T
,,,360.000,,,,,,,,,,,,,,,,T_STAY-3,RWE Generation UK plc,2018-05-30 14:24:00,STAY-3,MZT,T
,,,360.000,,,,,,,,,,,,,,,,T_STAY-4,RWE Generation UK plc,2018-08-24 13:19:00,STAY-4,MZT,T
,,,30.000,,,,,,,,,,,,,,,,T_STRNW-1,SSE Generation Ltd,2015-11-12 13:22:00,STRNW-1,MZT,T
,,,240.000,,,,,,,,,,,,,,,,T_SUTB-1,SUTTON BRIDGE POWER GENERATION,2018-01-24 02:43:00,SUTB-1,MZT,T
,,,240.000,,,,,,,,,,,,,,,,T_SVRP-10,Severn Power Limited,2016-03-07 12:37:00,SVRP-10,MZT,T
,,,240.000,,,,,,,,,,,,,,,,T_SVRP-20,Severn Power Limited,2017-10-20 15:43:00,SVRP-20,MZT,T
,,,120.000,,,,,,,,,,,,,,,,T_TDBNW-1,SSE Generation Ltd,2012-05-11 17:41:00,TDBNW-1,MZT,T
,,,999.000,,,,,,,,,,,,,,,,T_TORN-1,EDF Energy Nuclear Generation,2010-12-01 16:36:00,TORN-1,MZT,T
,,,999.000,,,,,,,,,,,,,,,,T_TORN-2,EDF Energy Nuclear Generation,2010-12-01 16:46:00,TORN-2,MZT,T
,,,240.000,,,,,,,,,,,,,,,,T_USKM-13,SIMEC Uskmouth Power Limited,2016-09-19 15:35:00,USKM-13,MZT,T
,,,240.000,,,,,,,,,,,,,,,,T_USKM-14,SIMEC Uskmouth Power Limited,2016-09-08 12:17:00,USKM-14,MZT,T
,,,360.000,,,,,,,,,,,,,,,,T_USKM-15,SIMEC Uskmouth Power Limited,2012-10-12 09:30:00,USKM-15,MZT,T
,,,300.000,,,,,,,,,,,,,,,,T_WBUPS-1,EDF Energy (WBP) Limited,2018-03-23 22:48:00,WBUPS-1,MZT,T
,,,300.000,,,,,,,,,,,,,,,,T_WBUPS-2,EDF Energy (WBP) Limited,2018-09-27 22:16:00,WBUPS-2,MZT,T
,,,300.000,,,,,,,,,,,,,,,,T_WBUPS-3,EDF Energy (WBP) Limited,2018-03-08 11:03:00,WBUPS-3,MZT,T
,,,300.000,,,,,,,,,,,,,,,,T_WBUPS-4,EDF Energy (WBP) Limited,2018-03-23 22:52:00,WBUPS-4,MZT,T
,,,180.000,,,,,,,,,,,,,,,,T_WBURB-1,EDF Energy (WBP) Limited,2018-07-02 16:20:00,WBURB-1,MZT,T
,,,180.000,,,,,,,,,,,,,,,,T_WBURB-2,EDF Energy (WBP) Limited,2018-10-08 04:57:00,WBURB-2,MZT,T
,,,180.000,,,,,,,,,,,,,,,,T_WBURB-3,EDF Energy (WBP) Limited,2018-09-22 20:39:00,WBURB-3,MZT,T
,,,60.000,,,,,,,,,,,,,,,,T_WDNSO-1,Morecambe Wind Limited,2016-08-23 10:56:00,WDNSO-1,MZT,T
